timestamp,frame,person_id,reason,image_path,helmet_conf,vest_conf
2025-09-24 21:48:04,159,1,low_conf_ppe,review\review_20250924_214804_f159_id1.jpg,0.76,0.0
2025-09-24 21:48:04,160,1,low_conf_ppe,review\review_20250924_214804_f160_id1.jpg,0.75,0.0
2025-09-24 21:48:04,161,1,low_conf_ppe,review\review_20250924_214804_f161_id1.jpg,0.758,0.0
2025-09-24 21:48:04,162,1,low_conf_ppe,review\review_20250924_214804_f162_id1.jpg,0.765,0.0
2025-09-24 21:48:04,163,1,low_conf_ppe,review\review_20250924_214804_f163_id1.jpg,0.761,0.0
2025-09-24 21:48:04,164,1,low_conf_ppe,review\review_20250924_214804_f164_id1.jpg,0.738,0.0
2025-09-24 21:48:06,189,3,low_conf_ppe,review\review_20250924_214806_f189_id3.jpg,0.04,0.311
2025-09-24 21:48:06,190,3,low_conf_ppe,review\review_20250924_214806_f190_id3.jpg,0.026,0.202
2025-09-24 21:48:06,191,3,low_conf_ppe,review\review_20250924_214806_f191_id3.jpg,0.107,0.132
2025-09-24 21:48:06,192,3,low_conf_ppe,review\review_20250924_214806_f192_id3.jpg,0.168,0.085

2025-09-24 21:48:43,23,8,low_conf_ppe,review\review_20250924_214843_f23_id8.jpg,0.0,0.151
2025-09-24 21:48:43,24,8,low_conf_ppe,review\review_20250924_214843_f24_id8.jpg,0.0,0.098
2025-09-24 21:48:44,41,8,low_conf_ppe,review\review_20250924_214844_f41_id8.jpg,0.13,0.622
2025-09-24 21:48:45,47,14,low_conf_ppe,review\review_20250924_214845_f47_id14.jpg,0.186,0.098
2025-09-24 21:48:45,48,14,low_conf_ppe,review\review_20250924_214845_f48_id14.jpg,0.291,0.192
2025-09-24 21:48:46,64,16,low_conf_ppe,review\review_20250924_214846_f64_id16.jpg,0.166,0.0
2025-09-24 21:48:47,70,10,low_conf_ppe,review\review_20250924_214847_f70_id10.jpg,0.186,0.852
2025-09-24 21:48:47,71,10,low_conf_ppe,review\review_20250924_214847_f71_id10.jpg,0.121,0.851
2025-09-24 21:48:47,72,10,low_conf_ppe,review\review_20250924_214847_f72_id10.jpg,0.078,0.853
2025-09-24 21:48:47,73,10,low_conf_ppe,review\review_20250924_214847_f73_id10.jpg,0.15,0.86
2025-09-24 21:48:47,74,10,low_conf_ppe,review\review_20250924_214847_f74_id10.jpg,0.097,0.865
2025-09-24 21:48:47,75,10,low_conf_ppe,review\review_20250924_214847_f75_id10.jpg,0.063,0.87
2025-09-24 21:48:47,76,10,low_conf_ppe,review\review_20250924_214847_f76_id10.jpg,0.041,0.867
2025-09-24 21:48:47,77,10,low_conf_ppe,review\review_20250924_214847_f77_id10.jpg,0.027,0.86
2025-09-24 21:48:48,78,10,low_conf_ppe,review\review_20250924_214848_f78_id10.jpg,0.017,0.853
2025-09-24 21:48:48,79,10,low_conf_ppe,review\review_20250924_214848_f79_id10.jpg,0.166,0.847
2025-09-24 21:48:48,83,10,low_conf_ppe,review\review_20250924_214848_f83_id10.jpg,0.194,0.824
2025-09-24 21:48:48,84,10,low_conf_ppe,review\review_20250924_214848_f84_id10.jpg,0.126,0.806
2025-09-24 21:48:48,85,10,low_conf_ppe,review\review_20250924_214848_f85_id10.jpg,0.174,0.771
2025-09-24 21:48:48,87,10,low_conf_ppe,review\review_20250924_214848_f87_id10.jpg,0.186,0.748
2025-09-24 21:48:50,109,17,low_conf_ppe,review\review_20250924_214850_f109_id17.jpg,0.142,0.691
2025-09-24 21:48:50,111,17,low_conf_ppe,review\review_20250924_214850_f111_id17.jpg,0.166,0.7

2025-09-24 21:49:21,23,8,low_conf_ppe,review\review_20250924_214921_f23_id8.jpg,0.0,0.151
2025-09-24 21:49:21,24,8,low_conf_ppe,review\review_20250924_214921_f24_id8.jpg,0.0,0.098
2025-09-24 21:49:22,41,8,low_conf_ppe,review\review_20250924_214922_f41_id8.jpg,0.13,0.622
2025-09-24 21:49:23,47,14,low_conf_ppe,review\review_20250924_214923_f47_id14.jpg,0.186,0.098
2025-09-24 21:49:23,48,14,low_conf_ppe,review\review_20250924_214923_f48_id14.jpg,0.291,0.192
2025-09-24 21:49:24,64,16,low_conf_ppe,review\review_20250924_214924_f64_id16.jpg,0.166,0.0
2025-09-24 21:49:25,70,10,low_conf_ppe,review\review_20250924_214925_f70_id10.jpg,0.186,0.852
2025-09-24 21:49:25,71,10,low_conf_ppe,review\review_20250924_214925_f71_id10.jpg,0.121,0.851
2025-09-24 21:49:25,72,10,low_conf_ppe,review\review_20250924_214925_f72_id10.jpg,0.078,0.853
2025-09-24 21:49:25,73,10,low_conf_ppe,review\review_20250924_214925_f73_id10.jpg,0.15,0.86
2025-09-24 21:49:25,74,10,low_conf_ppe,review\review_20250924_214925_f74_id10.jpg,0.097,0.865
2025-09-24 21:49:26,75,10,low_conf_ppe,review\review_20250924_214925_f75_id10.jpg,0.063,0.87
2025-09-24 21:49:26,76,10,low_conf_ppe,review\review_20250924_214926_f76_id10.jpg,0.041,0.867
2025-09-24 21:49:26,77,10,low_conf_ppe,review\review_20250924_214926_f77_id10.jpg,0.027,0.86
2025-09-24 21:49:26,78,10,low_conf_ppe,review\review_20250924_214926_f78_id10.jpg,0.017,0.853
