Timestamp,Violation Type,X1,Y1,X2,Y2
2025-09-21 00:16:50,Helmet Missing,8,100,637,478
2025-09-21 00:16:50,Vest Missing,8,100,637,478
2025-09-21 00:16:50,Helmet Missing,9,101,636,478
2025-09-21 00:16:50,Vest Missing,9,101,636,478
2025-09-21 00:16:50,Helmet Missing,8,100,638,478
2025-09-21 00:16:50,Vest Missing,8,100,638,478
2025-09-21 00:16:50,Helmet Missing,8,96,638,478
2025-09-21 00:16:50,Vest Missing,8,96,638,478
2025-09-21 00:16:50,Helmet Missing,17,95,636,478
2025-09-21 00:16:50,Vest Missing,17,95,636,478
2025-09-21 00:16:50,Helmet Missing,10,95,638,477
2025-09-21 00:16:50,Vest Missing,10,95,638,477
2025-09-21 00:16:50,Helmet Missing,14,98,638,478
2025-09-21 00:16:50,Vest Missing,14,98,638,478
2025-09-21 00:16:50,Helmet Missing,9,96,636,477
2025-09-21 00:16:50,Vest Missing,9,96,636,477
2025-09-21 00:16:51,Helmet Missing,6,99,638,478
2025-09-21 00:16:51,Vest Missing,6,99,638,478
2025-09-21 00:16:51,Helmet Missing,7,100,636,478
2025-09-21 00:16:51,Vest Missing,7,100,636,478
2025-09-21 00:16:51,Helmet Missing,6,96,634,478
2025-09-21 00:16:51,Vest Missing,6,96,634,478
2025-09-21 00:16:51,Helmet Missing,8,100,639,479
2025-09-21 00:16:51,Vest Missing,8,100,639,479
2025-09-21 00:16:52,Helmet Missing,5,99,636,478
2025-09-21 00:16:52,Vest Missing,5,99,636,478
2025-09-21 00:16:52,Helmet Missing,7,94,633,477
2025-09-21 00:16:52,Vest Missing,7,94,633,477
2025-09-21 00:16:52,Helmet Missing,6,86,634,478
2025-09-21 00:16:52,Vest Missing,6,86,634,478
2025-09-21 00:16:52,Helmet Missing,7,84,634,477
2025-09-21 00:16:52,Vest Missing,7,84,634,477
2025-09-21 00:16:52,Helmet Missing,4,90,637,478
2025-09-21 00:16:52,Vest Missing,4,90,637,478
2025-09-21 00:16:52,Helmet Missing,3,90,634,477
2025-09-21 00:16:52,Vest Missing,3,90,634,477
2025-09-21 00:16:52,Helmet Missing,1,96,635,478
2025-09-21 00:16:52,Vest Missing,1,96,635,478
2025-09-21 00:16:53,Helmet Missing,5,96,630,478
2025-09-21 00:16:53,Vest Missing,5,96,630,478
2025-09-21 00:16:53,Helmet Missing,3,102,631,478
2025-09-21 00:16:53,Vest Missing,3,102,631,478
2025-09-21 00:16:53,Helmet Missing,7,104,632,478
2025-09-21 00:16:53,Vest Missing,7,104,632,478
2025-09-21 00:16:53,Helmet Missing,5,107,633,478
2025-09-21 00:16:53,Vest Missing,5,107,633,478
2025-09-21 00:16:53,Helmet Missing,7,106,633,478
2025-09-21 00:16:53,Vest Missing,7,106,633,478
2025-09-21 00:16:53,Helmet Missing,4,102,632,477
2025-09-21 00:16:53,Vest Missing,4,102,632,477
2025-09-21 00:16:53,Helmet Missing,6,107,631,477
2025-09-21 00:16:53,Vest Missing,6,107,631,477
2025-09-21 00:16:54,Helmet Missing,5,106,628,479
2025-09-21 00:16:54,Vest Missing,5,106,628,479
2025-09-21 00:16:54,Helmet Missing,4,102,630,478
2025-09-21 00:16:54,Vest Missing,4,102,630,478
2025-09-21 00:16:54,Helmet Missing,3,103,627,478
2025-09-21 00:16:54,Vest Missing,3,103,627,478
2025-09-21 00:16:54,Helmet Missing,5,102,626,478
2025-09-21 00:16:54,Vest Missing,5,102,626,478
2025-09-21 00:16:55,Helmet Missing,4,102,625,478
